frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,1107,32,1138,68,148.25
0,1,1090,66,1131,101,125.04
0,2,811,46,848,80,144.0
0,3,867,80,910,123,119.82
0,4,912,50,949,85,135.6
0,5,1148,64,1191,99,125.39
0,6,1219,58,1254,90,128.34
0,7,1064,24,1091,60,151.89
0,8,1010,62,1042,96,127.49
0,9,979,48,1005,80,133.81
0,10,980,74,1011,110,121.66
0,11,958,34,986,63,147.47
0,12,1034,47,1060,82,131.91
0,13,863,36,894,70,146.54
0,15,1169,18,1207,51,152.05
0,17,953,72,983,107,127.2
0,18,1016,37,1044,67,146.63
0,19,905,36,938,66,144.53
1,0,1107,33,1138,69,147.18
1,1,812,47,849,80,142.85
1,2,1090,67,1130,101,124.33
1,3,911,50,949,85,135.65
1,4,867,81,910,123,121.14
1,5,1148,65,1191,99,124.36
1,6,1220,59,1255,90,128.11
1,7,979,48,1004,80,133.71
1,8,1010,62,1042,96,127.72
1,9,980,74,1010,109,122.64
1,10,1270,38,1303,68,139.6
1,11,958,35,986,64,145.39
1,12,1033,46,1059,82,132.3
1,13,863,36,894,70,147.37
1,14,1065,26,1091,60,152.36
1,16,1169,19,1208,51,153.93
1,17,953,73,983,108,126.89
2,0,1107,32,1138,69,148.05
2,1,1090,66,1131,101,124.64
2,2,811,47,849,81,143.02
2,3,1149,65,1190,99,125.2
2,4,911,50,949,84,135.93
2,5,867,82,911,122,122.19
2,6,1010,61,1041,95,127.95
2,7,979,49,1004,81,133.02
2,8,1219,60,1255,89,128.25
2,9,864,37,894,71,146.36
2,10,980,74,1011,110,122.79
2,11,957,37,985,65,144.8
2,12,1065,26,1091,61,150.68
2,13,1033,48,1060,82,131.16
2,15,1169,21,1209,51,153.12
2,17,953,73,983,107,127.38
2,18,907,33,938,64,150.66
3,0,1106,35,1137,70,144.6
3,1,1089,67,1131,101,124.15
3,2,812,48,848,80,143.34
3,3,1218,62,1254,92,126.36
3,4,912,51,949,84,134.66
3,5,980,75,1011,111,122.47
3,6,1010,62,1041,95,127.49
3,7,979,49,1005,81,132.78
3,8,868,83,911,122,122.34
3,9,1150,64,1189,99,125.47
3,10,958,36,986,65,151.06
3,11,1064,25,1091,59,154.64
3,12,864,37,893,70,146.22
3,13,1033,47,1060,81,132.41
3,14,1170,23,1207,52,150.58
3,15,1272,57,1317,92,126.82
3,16,1270,41,1306,70,137.75
3,17,953,73,982,108,126.06
4,0,812,49,849,81,142.83
4,1,1107,33,1137,70,145.91
4,2,1090,67,1130,102,123.79
4,3,867,82,911,123,120.79
4,4,912,50,949,84,135.03
4,5,1219,60,1254,91,127.48
4,6,1150,65,1190,99,125.35
4,7,980,74,1011,111,122.74
4,8,979,48,1004,81,133.29
4,9,1064,25,1092,61,152.42
4,10,1010,63,1042,95,127.67
4,12,959,34,986,64,148.96
4,13,1170,21,1208,51,155.29
4,14,1033,46,1060,82,133.41
4,15,1270,39,1305,69,139.06
4,16,865,37,894,70,147.75
4,17,954,73,983,109,125.96
5,0,1107,34,1137,69,145.68
5,1,1090,67,1130,102,124.57
5,2,811,48,848,80,143.66
5,3,912,51,949,85,135.27
5,4,1148,65,1190,100,124.58
5,5,1064,25,1091,60,153.57
5,6,1219,60,1255,91,126.96
5,7,980,75,1011,111,122.7
5,8,979,49,1004,81,133.2
5,9,868,82,911,124,122.94
5,10,1010,62,1041,96,127.79
5,11,959,35,987,64,148.51
5,12,1169,21,1208,52,151.46
5,13,1032,47,1060,82,132.09
5,14,864,37,894,70,147.66
5,16,1270,40,1304,69,137.96
5,17,954,73,983,108,125.86
6,0,1107,33,1137,69,146.97
6,1,1090,67,1131,101,124.23
6,2,812,49,849,81,141.99
6,3,912,51,949,84,135.25
6,5,1064,25,1091,61,151.6
6,6,1149,66,1190,99,124.9
6,7,868,83,910,124,122.42
6,8,980,75,1011,111,122.71
6,9,979,49,1004,81,133.08
6,10,1010,62,1041,95,127.96
6,11,1169,23,1208,52,151.14
6,12,959,34,987,63,149.36
6,13,1033,48,1060,82,131.72
6,14,864,37,894,70,145.28
6,17,954,73,982,108,126.6
6,18,1016,37,1044,67,148.1
6,19,908,38,940,67,150.19
7,0,1106,33,1137,68,148.01
7,1,1090,67,1131,100,124.47
