frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,distance_cm
0,0,1213,145,1258,191,83.67
0,1,772,115,821,156,105.32
0,2,709,147,770,192,84.71
0,3,1104,128,1154,171,90.31
0,4,692,122,741,162,102.51
0,5,924,146,992,190,82.87
0,6,811,146,873,190,82.78
0,7,839,123,887,167,90.13
0,8,970,119,1025,158,97.27
0,9,1055,107,1103,148,100.74
0,10,1056,147,1105,189,87.37
0,11,908,124,951,164,92.18
0,12,965,93,1020,129,112.86
0,13,1171,117,1225,164,103.78
0,14,870,96,919,134,114.19
0,15,1069,82,1113,116,116.63
1,0,1213,145,1257,191,84.46
1,1,772,114,820,156,106.11
1,2,710,147,770,192,84.41
1,3,692,123,741,162,101.04
1,4,924,145,992,191,82.65
1,5,1104,129,1154,172,92.06
1,6,811,146,873,190,82.73
1,7,839,123,887,167,90.98
1,8,970,119,1026,158,96.87
1,9,1055,108,1105,149,101.14
1,10,1056,147,1105,189,87.79
1,11,908,124,951,165,93.52
1,12,1170,117,1226,165,103.83
1,13,965,93,1021,129,105.58
1,14,869,97,918,134,109.61
1,15,1070,85,1113,117,118.46
2,0,1213,145,1257,190,85.04
2,1,773,115,820,157,107.07
2,2,709,147,770,192,83.82
2,3,1104,128,1154,171,91.66
2,4,924,146,992,191,82.8
2,5,692,123,741,163,100.81
2,6,811,146,873,190,82.77
2,7,840,123,887,167,89.89
2,8,1055,107,1105,149,100.64
2,9,970,119,1026,158,96.59
2,10,908,123,952,165,95.65
2,11,964,93,1022,129,111.25
2,12,1056,147,1105,189,87.61
2,13,871,97,919,134,121.17
2,14,1171,117,1225,164,101.95
2,15,1069,84,1112,116,119.14
3,0,1213,145,1257,191,83.9
3,1,773,114,820,156,109.76
3,2,710,147,770,192,84.31
3,3,924,145,992,190,83.44
3,4,692,123,741,163,103.68
3,5,1104,128,1154,171,98.02
3,6,811,147,874,190,82.13
3,7,840,124,887,167,88.09
3,8,970,119,1026,158,96.26
3,9,1056,107,1103,149,101.21
3,10,1058,147,1105,189,87.91
3,11,908,124,951,165,93.17
3,12,964,93,1021,129,109.76
3,13,1170,116,1226,165,103.47
3,14,871,96,919,134,120.83
3,15,1067,81,1113,115,119.84
4,0,1213,145,1257,190,85.9
4,1,772,114,820,156,108.27
4,2,709,148,770,192,84.58
4,3,692,122,741,163,102.56
4,4,924,145,994,190,82.9
4,5,1104,128,1154,171,90.68
4,6,811,146,873,190,82.6
4,7,840,124,887,168,89.41
4,8,970,119,1026,158,96.98
4,9,1055,107,1105,149,100.59
4,10,908,123,952,164,92.36
4,11,1171,117,1226,165,104.43
4,12,964,93,1021,129,109.47
4,13,1057,147,1105,189,87.33
4,14,871,95,919,133,118.27
4,15,1068,83,1113,116,118.28
5,0,1213,145,1257,191,83.58
5,1,773,113,820,156,102.96
5,2,711,147,770,192,84.02
5,3,1105,129,1154,171,89.48
5,4,692,122,741,162,101.59
5,5,924,145,993,190,82.84
5,6,811,146,873,190,82.76
5,7,840,124,887,168,88.0
5,8,970,119,1026,158,97.78
5,9,1056,107,1105,148,100.82
5,10,908,124,951,165,94.8
5,11,1057,146,1105,189,87.88
5,12,965,93,1021,129,111.92
5,13,1170,117,1225,165,104.56
5,14,870,96,919,134,120.07
5,15,1066,81,1112,115,119.96
6,0,1213,145,1257,191,84.79
6,1,772,114,821,156,107.12
6,2,709,148,771,192,84.69
6,3,1105,129,1154,171,92.08
6,4,692,123,741,163,99.75
6,5,924,145,993,190,83.06
6,6,811,147,874,190,82.35
6,7,839,124,887,167,89.38
6,8,969,119,1026,158,96.57
6,9,1056,107,1105,149,100.62
6,10,964,93,1021,129,108.06
6,11,1171,117,1225,165,101.74
6,12,908,124,951,165,92.87
6,13,1058,147,1105,188,87.89
6,14,869,97,919,134,112.48
6,15,1070,84,1112,116,116.78
7,0,1213,144,1257,191,83.83
7,1,772,114,821,156,107.38
7,2,709,147,770,192,84.55
7,3,810,146,873,190,82.55
7,4,692,123,742,163,102.06
7,5,924,145,992,191,82.5
7,6,1105,128,1154,171,93.21
7,7,840,124,888,167,89.94
7,8,970,119,1026,158,98.19
7,9,1055,107,1105,148,100.47
7,10,1056,147,1105,189,87.59
7,11,908,124,951,165,95.48
7,12,965,93,1019,130,111.73
7,13,1170,117,1225,165,102.49
7,14,869,97,919,135,120.65
7,15,1066,83,1113,116,118.63
8,0,1213,145,1257,191,83.87
8,1,773,114,820,156,108.85
8,2,709,147,770,192,84.51
8,3,810,146,873,190,82.7
8,4,692,122,741,162,102.37
8,5,924,145,992,190,83.81
8,6,1104,128,1154,171,92.77
8,7,839,123,887,167,90.58
8,8,970,119,1026,158,96.07
8,9,1056,108,1105,149,101.01
8,10,908,123,952,164,93.08
8,11,965,92,1021,129,108.01
8,12,1057,147,1105,189,87.52
8,13,1170,116,1226,165,101.63
8,14,870,96,919,134,120.99
8,15,1068,82,1112,116,114.65
9,0,1213,145,1257,190,84.18
9,1,772,114,820,156,104.15
9,2,709,148,770,192,84.53
9,3,811,146,873,190,83.04
9,4,692,122,741,163,100.48
9,5,1105,129,1154,172,91.75
9,6,924,145,992,190,83.19
9,7,839,123,887,167,92.06
9,8,970,119,1025,158,96.22
9,9,1055,108,1105,149,100.65
9,10,1057,147,1105,189,88.12
9,11,964,93,1020,129,107.44
9,12,908,124,951,165,93.53
9,13,1171,117,1225,165,103.64
9,14,870,97,919,134,119.22
9,15,1068,81,1112,116,120.23
10,0,1213,145,1257,191,83.84
10,1,772,115,820,156,108.46
10,2,709,148,770,192,84.78
10,3,692,122,741,162,103.7
10,4,924,146,992,190,83.06
10,5,1104,128,1153,171,90.12
10,6,811,146,873,190,82.25
10,7,840,124,887,167,93.12
10,8,970,119,1026,159,96.67
10,9,1055,107,1105,148,100.15
10,10,908,124,952,164,94.78
10,11,1056,147,1105,189,87.75
10,12,965,93,1021,129,113.09
10,13,1171,118,1225,165,104.0
10,14,868,97,919,134,119.65
10,15,1063,80,1112,114,123.29
11,0,1213,145,1257,191,83.39
11,1,772,114,820,156,108.92
